Orange,-74.1254,41.3492500895,Rushmore Memorial Library
Orange,-74.4782,41.3929492358,Woodlawn Farm
New York,-73.9905,40.7537678748,Garment Center Historic District
Albany,-73.7519,42.6473696296,Van Ostrande-Radliff House
Oneida,-75.2307,43.0948543516,Calvary Episcopal Church (former)
Lewis,-75.491,43.7855683445,Lowville Masonic Temple
Oneida,-75.2308,43.0783351891,Utica Parks and Parkway Historic District
Orange,-74.0733,41.4856632428,"Patton, James 'Squire,' House"
Broome,-75.8952,42.1374480755,Bevier-Wright House
Chenango,-75.5703,42.6865613368,Smyrna Town Hall
Broome,-76.0073,42.108728519,Patterson-Hooper Family Cemetery
Allegany,-78.1353,42.2068990133,Friendship Free Library
Cattaraugus,-78.426,42.0785397627,"Beardsley-Oliver House, 312 Laurel Avenue"
Ontario,-76.9836,42.8674661405,Farmers' and Merchants' Bank/Geneva Saving Bank
Cayuga,-76.6154,42.7606888573,"Otis, Job and Deborah, House"
Cayuga,-76.6479,42.7580206013,"Howland, Augustus, House"
Albany,-73.9543,42.5771482309,Clarksville Elementary School
Erie,-78.8716,42.8886864981,"General Electric Tower, 535 Washington Street"
Suffolk,-72.8511,40.958375873,"Woodhull, Benjamin King, House"
Suffolk,-72.5804,40.9492310008,Jedediah Hawkins House
Queens,-73.9193,40.7617741991,Trinity Lutheran Church
Dutchess,-73.9635,41.4980046249,St. Luke's Episcopal Church Complex
Orange,-74.1904,41.5600804887,St. Andrew's Episcopal Church & Rectory
Dutchess,-73.6345,41.910803994,Pulver-Bird House
Erie,-78.7315,42.9671799197,Williamsville Junior and Senior High School
Niagara,-78.6854,43.1641644694,Chase/Crowley/Keep House
Niagara,-78.6844,43.164132019,Chase/Hubbard/Williams House
Washington,-73.3478,43.4400005725,Town-Hollister Farm
Cayuga,-76.6209,42.7617836498,Sherwood Equal Rights Historic District
Dutchess,-73.7612,41.596776424,Storm-Adriance-Brinkerhoff House
Herkimer,-74.9341,42.9036633498,Blatchley House
Schoharie,-74.586,42.7411842292,St. John's Lutheran Church
Monroe,-77.8021,43.1931428286,Spencerport Methodist Church
Rensselaer,-73.5747,42.7511737017,District No. 6 Schoolhouse
Rockland,-74.046,41.1089120839,St. Paul's Episcopal Church
Rockland,-73.9771,41.1713437512,"DePew, Peter, House"
Niagara,-78.6879,43.1555282093,House at 8 Berkley Drive
Yates,-77.0523,42.6615055677,Sampson Theatre
Ontario,-77.0029,42.8724087107,Smith Observatory and Dr. William R. Brooks House
Wayne,-76.7972,43.1898672388,Roe Cobblestone Schoolhouse
New York,-74.0114,40.7034070929,Fraunces Tavern
Chemung,-76.7157,42.0287378296,Chemung District School No. 10
Orange,-74.418,41.4459225687,Christ Church
Erie,-78.6402,42.8814348212,Lancaster District School No. 6
Erie,-78.8777,42.9053909847,Buffalo Tennis and Squash Club
Erie,-78.8885,42.9198468178,The Annunciation School
Niagara,-79.0612,43.0849477265,The Niagara
Nassau,-73.6708,40.585219953,House at 226 West Penn (Long Beach Historical Museum)
Nassau,-73.7147,40.6966315601,St. Paul's German Presbyterian Church and Cemetery
Suffolk,-72.6218,40.9072622481,Big Duck Ranch
Kings,-73.9544,40.6527680648,New York Congregational Home for the Aged
Washington,-73.5874,43.2690181118,Wing-Northup House
Columbia,-73.7869,42.2526026456,Hudson Almshouse
Erie,-78.8816,42.8781565393,USS Croaker (SS 246)
Onondaga,-76.1334,43.044968985,Temple Society of Concord
Erie,-78.761,42.9599998211,Entranceway at Main Street at Lafayette Boulevard
Erie,-78.7977,42.9642150794,Entranceway at Main Street at LeBrun Road
Erie,-78.8001,42.9644711759,Entranceway at Main Street at High Park Boulevard
Erie,-78.8017,42.9643746587,Entranceway at Main Street at Westfield and Ivyhurst Road
Erie,-78.7997,42.9647220279,Entranceway at Main Street at Westfield and Ivyhurst Road
Erie,-78.7783,42.9615928281,Entranceway at Main Street at Darwin Drive
Chemung,-76.804,42.0935844016,Pratt House
Monroe,-77.9383,43.1919119627,Lake View Cemetery
Delaware,-75.0076,42.300226546,"West Delhi Presbyterian Church, Manse and Cemetery"
Westchester,-73.8995,40.9321939335,Soundview Manor
Greene,-74.1358,42.1956854438,Tannersville Main Street Historic District
Seneca,-76.7745,42.7797172071,Simon Ritter Cobblestone Farmhouse
Putnam,-73.9505,41.4185193187,"Grove, The"
Orleans,-78.4645,43.1560190179,"Shelp, John, Cobblestone House"
Erie,-78.6667,42.5096294777,First Baptist Church of Springville
Erie,-78.8737,42.8844372383,J.N. Adams/ A.M. & A. Historic District
Erie,-78.8815,42.915137424,Richmond Avenue Methodist Episcopal Church
Erie,-78.8759,42.8893060571,Curtiss Building
Washington,-73.3283,43.5398402508,Home Farm
Albany,-73.8011,42.6792745535,Lustron Houses of Jermain Street Historic District
Franklin,-74.1518,44.558223113,Loon Lake Fire Observation Station
Rockland,-73.9191,41.0420864809,Piermont Railroad Station
Ontario,-77.5368,42.9078053093,"Dickson, John and Mary, House"
Ontario,-77.5371,42.9060611826,Ontario and Livingston Mutual Insurance Office
Orange,-74.1459,41.5698663611,St. Andrew's Cemetery
New York,-74.0129,40.7137858306,New York Telephone Company Building (Barclay-Vesey Building)
New York,-73.9812,40.767350821,240 Central Park South
Kings,-73.9426,40.652184575,Congregation Beth Abraham
New York,-73.9448,40.8081070158,Park and Tilford Building
Herkimer,-74.9386,42.9271577064,Jordanville Holy Trininty Monastery
Orange,-74.0071,41.5349240604,Echo Lawn Estate
Hamilton,-74.4523,43.8546829226,The Hedges
Suffolk,-72.5811,40.9499617579,Jamesport Meeting House
Hamilton,-74.3665,43.499919852,Old Town Hall (aka: Town of Lake Pleasant Museum)
Greene,-74.2483,42.3086248847,Methodist Episcopal Church of Windham Center
Greene,-74.0962,42.3714163282,Woodward Road Stone Arch Bridge
Orange,-74.2089,41.5343219087,Milliken-Smith Farm
Westchester,-73.8596,41.096347352,Sleepy Hollow Cemetery
New York,-74.0173,40.7127189224,"Shearwater, sloop"
Cattaraugus,-78.4715,42.0153613133,520 Hostageh Road
Rockland,-74.0179,41.1828128339,Contempora House
Onondaga,-76.1395,43.0514811859,New York Central Railroad Station Complex
Suffolk,-73.0213,40.9586321307,Samuel Hopkins House
Suffolk,-72.3575,41.0773048046,Shelter Island Country Club
Suffolk,-72.8511,40.9647853917,Tuthill-Lapham House  (Friendly Hall)
Kings,-73.9382,40.7058368037,Industrial Complex at 221 McKibbin Street
Orleans,-78.2777,43.2053369137,"Gates, Benjamin Franklin, House"
Albany,-73.6805,42.7789834301,Matton Shipyards
Lewis,-75.3769,43.7520091261,Pine Grove Community Church
Columbia,-73.8619,42.130334568,"Rockefeller, Simeon, House"
Erie,-78.8765,42.9208741118,Lafayette Avenue Presbyterian Church
Jefferson,-75.6879,43.9627445224,Hiram Hubbard House
Erie,-78.9003,42.9357503994,St. Francis Xavier Roman Catholic Parish Complex
Richmond,-74.138,40.5762174174,Jacques Marchais Center of Tibetan Art
Kings,-73.9595,40.6010934721,Beth-El Jewish Center of Flatbush
Washington,-73.4234,43.1114179158,Stoops Hotel
Tompkins,-76.5054,42.5377675166,Rogues Harbor Inn
Chenango,-75.524,42.5273106926,Eaton Family Home/Jewish Center of Norwich
Columbia,-73.7525,42.1975080211,Conyn-Van Rensselaer House
Suffolk,-72.3727,40.9906036355,SENATOR WILLIAM CAULDWELL HOUSE
Columbia,-73.6393,42.0492907771,St. John's Lutheran Church
Saratoga,-73.5903,43.0895838507,Victory Mills
Oneida,-75.2327,43.3379859045,Baron von Steuben Memorial
Herkimer,-74.8553,43.0442563821,Emmanuel Episcopal Church
Montgomery,-74.5673,42.9613970343,Kilts Farmstead
Franklin,-74.2174,44.8685318885,"Wilder Farmstead, Boyhood Home of Alanzo Wilder"
Lewis,-75.4956,43.7908619717,Lowville G.A.R. Soldierâs Monument
Oneida,-75.73,43.1989563244,Sylvan Beach Union Chapel
Saratoga,-73.5812,43.0989910203,Bullard Block
Cayuga,-76.7257,42.9125104915,Hutchinson Homestead
Ulster,-74.0861,41.7480737321,New Paltz Downtown Historic District
New York,-73.9932,40.7674720423,The Emerson
New York,-73.9681,40.7962179582,Trinity Evangelical Lutheran Church of Manhattan
Kings,-73.9921,40.6946016156,Brooklyn Trust Company
Chautauqua,-79.2427,42.0958118255,Wellman Building
Broome,-75.9228,42.0993261298,J. Stewart Wells House
Chenango,-75.5273,42.530364619,Emmanuel Episcopal Church Complex
Columbia,-73.8555,42.1266109156,"Dick, Peter, House"
Wyoming,-78.0927,42.8320305702,"Fleming, Bryant, House"
Oswego,-76.5046,43.456854537,Washington Square Historic District
Wayne,-77.2327,43.0625412486,Palmyra Village Historic District
Bronx,-73.9023,40.8481777317,Tremont Baptist Church
Wayne,-76.9723,43.2348013124,Alasa Farms
Chenango,-75.7838,42.6432199612,Holden B. Mathewson Residence
Orange,-74.2177,41.5265125771,Peale's Barber Farm Mastodon Exhumation Site
Oswego,-76.5032,43.4457889359,Brosemer Brewery-Seaway Supply Building
Suffolk,-72.6437,40.8121730401,FOSTER-MEEKER HOUSE
Broome,-75.9174,42.0973893749,Emmanuel Church of the Evangelical Association
Dutchess,-73.9443,41.4815314983,Mt. Beacon Fire Observation Tower
Onondaga,-76.1521,43.0477699913,South Salina Street Downtown Historic District
Onondaga,-76.1627,43.0498081814,C.G. Meaker Food Company Warehouse
Onondaga,-76.1468,43.0577756552,Louis Will Residence
Columbia,-73.7857,42.3544755148,"Lynch, James, House"
Nassau,-73.6967,40.793319384,Manhasset Monthly Meeting of the Society of Friends
Albany,-73.9053,42.689379818,Norman's Vale (Nott House)
Orleans,-78.0199,43.1868868224,Butterfield Cobblestone House
Kings,-73.9582,40.6728736888,Kol Israel Synagogue
Kings,-73.9569,40.6572049423,Congregational Church of the Evangel
Kings,-73.9729,40.6345413748,Ocean Parkway Jewish Center
Kings,-73.9309,40.6864874211,Shaari Zedek Synagogue
New York,-73.9379,40.8453752192,Fort Washington Presbyterian Church
Greene,-73.8378,42.2506821233,"Brandow, William, House"
Warren,-73.6678,43.5377847171,Gates Homestead
Madison,-75.8682,43.0591608219,Chittenango Pottery
Erie,-78.879,42.8999973134,Allentown Historic District
Erie,-78.873,42.9053809415,Delaware Avenue Historic District
Erie,-78.88,42.8919694608,West Village Historic District
Oswego,-76.226,43.4598272329,The Little Stone House
New York,-74.009,40.7365700033,Westbeth
New York,-73.9969,40.7191629694,Chinatown and Little Italy Historic District
Columbia,-73.5462,42.3268489572,Pratt Homestead
Queens,-73.8593,40.7284217463,Rego Park Jewish Center
Albany,-76.0993,42.4419280437,Norman's Vale (Nott House)
Cortland,-75.9255,42.6163549318,Taylor Center Methodist Episcopal Church and District #3 School
Onondaga,-76.1115,43.0408447562,Louis Skoler Residence
Wayne,-77.0244,43.2659695272,Preston-Gaylord Cobblestone Farmhouse
Sullivan,-74.9194,41.4781232124,Spring House
Sullivan,-74.995,41.6818855372,Jewish Center of Lake Huntington
Orange,-74.0071,41.4429779235,Dock Hill Road Extension Stone Arch Bridge
Dutchess,-73.9729,41.5082952537,Trinity Methodist Church (former)
Rockland,-74.193,41.1643555998,"McCready, Robert W. and Mary F., House"
Columbia,-73.5221,42.1802594566,Hillsdale Hamlet Historic District
Erie,-78.861,42.893896018,Buffalo Trunk Manufacturing Company
Erie,-78.8696,42.8829316424,Alling and Cory Buffalo Warehouse
Erie,-78.8491,42.8759227114,The Kamman Building
Queens,-73.8416,40.7165081026,The Church-in-the-Gardens
Queens,-73.8414,40.7162500024,The Church-in-the-Gardens
Queens,-73.8415,40.7166865228,The Church-in-the-Gardens
Queens,-73.8418,40.7162302553,The Church-in-the-Gardens
Suffolk,-73.2195,40.6313739453,Fire Island Light Historic District (Boundary Increase)
Suffolk,-73.0888,40.9397435656,Sherwood-Jayne House
Kings,-73.9611,40.6098617059,Jewish Center of Kings Highway
Kings,-73.9608,40.6098856018,Jewish Center of Kings Highway
Ulster,-73.9716,41.6004182604,Christ Episcopal Church
Orange,-74.0118,41.5345938079,Balmville Cemetery
Kings,-73.9451,40.6153212639,Kingsway Jewish Center
Kings,-73.9452,40.6150725808,Kingsway Jewish Center
Kings,-73.966,40.6269333046,Young Israel of Flatbush
St. Lawrence,-75.1312,44.7506137713,United Church of Madrid & Parsonage
Ulster,-74.0012,41.6437436363,Lattingtown Baptist Church
St. Lawrence,-74.8941,44.509740422,Sunday Rock
Columbia,-73.5262,42.3940727034,New Concord Historic District
Ulster,-73.9567,41.8309216316,Cumming - Parker House (aka The Library)
Clinton,-73.4354,44.8863258041,Alice T. Miner Museum
Clinton,-73.8003,44.7556129244,Werrenrath Camp
Rockland,-74.1741,41.1240367935,Brook Chapel
Dutchess,-73.5102,41.9536560743,Main Street Historic District
Warren,-73.7097,43.4210719904,M/V MOHICAN
Oneida,-75.4578,43.216423841,First Methodist Episcopal Church of ROme
Herkimer,-75.0128,43.1838011196,"Masonic Temple, Newport Lodge No. 455 F. & A.M."
Oneida,-75.3768,43.0536148298,Edward W. Stanley Recreation Center
Albany,-73.9063,42.6306728985,New Scotland Presbyterian Church & Cemertery
Montgomery,-74.1964,42.9353933867,Chalmers Knitting Mill
Essex,-73.3901,44.3647417084,Willsboro School
Essex,-73.9285,44.2122090692,Mt. Van Hoevenberg Olympic Bobsled Run
Essex,-73.9277,44.2156397044,Mt. Van Hoevenberg Olympic Bobsled Run
Westchester,-73.8118,40.9429884042,Tuckahoe High School
Warren,-73.9298,43.4256090466,Methodist Episcopal Church
Orange,-74.0182,41.4896124051,Walsh-Havemeyer House
Broome,-76.0511,42.0848134717,Vestal Central School
Columbia,-73.5355,42.4054356132,Rowe-Lant Farm
Kings,-73.9874,40.632798509,Temple Beth El of Borough Park
New York,-73.9383,40.8016687509,Elmendorf Reformed Church
Niagara,-79.044,43.0864642913,Holy Trinity Roman Catholic Church Complex
Lewis,-75.332,43.8918797062,Moser Farm
Lewis,-75.4104,43.5617104437,"Collins, Jonathan C., House and Cemetery"
Greene,-73.8581,42.25295386,Rushmore Family Farm
Kings,-73.9217,40.6682281988,Parkway Theater
Orange,-74.0212,41.5010719833,Newburgh Colored Burial Ground
Monroe,-77.6041,43.1612465865,Rochester Fire Department Headquarters and Shops
Cayuga,-76.4653,42.8546960887,Owasco Reformed Church
Albany,-74.0352,42.7016172982,Hiram Griggs House
Montgomery,-74.6768,42.9968339201,Margaret Reaney Memorial Library
Onondaga,-76.1674,43.0307083119,Onondaga Highlands-Swaneola Heights Historic District
Erie,-78.8276,42.9489497728,St. Andrewâs Episcopal Church
Ulster,-74.3928,41.7149322887,Christ Lutheran Church and Parsonage
Onondaga,-76.1367,43.0573725286,Barnes-Hiscock House (Corinthian Club)
Onondaga,-76.1705,43.0517136684,Saint Paul's Armenian Apostolic Church (Park Avenue Methodist Church)
Westchester,-73.8117,40.9073436304,Pelham Picture House
Orange,-74.328,41.4012535703,Olivet Chapel (St. John's AUMP Church)
Onondaga,-76.1501,42.9987563624,William H. Sabine House
Onondaga,-76.4189,42.9441515619,Hazelhurst
Onondaga,-76.1569,43.051122423,Niagara Hudson (Niagara Mohawk) Building
Tompkins,-76.4924,42.4383003341,Rufus and Flora Bates House
Columbia,-73.6221,42.0279474648,Silvernail House
Columbia,-73.7876,42.1363946055,Forth House
Erie,-78.8729,42.8848908986,Hotel Lafayette
Westchester,-73.8605,40.9884815474,Spanish-American War Monument to the 71st Regiment
Monroe,-77.7566,43.0192793287,"Sage, Simeon, House [Sage-Marlowe House]"
Monroe,-77.8598,42.9903495934,First Baptist Church of Mumford
Steuben,-77.4732,42.5532974852,Presbyterian Church of Atlanta
Chemung,-76.8027,42.0939412077,"Gerrty, William S., House"
Chemung,-76.7969,42.0853216018,"Brand, John, Jr., House"
Niagara,-79.0555,43.1004606589,Chilton Avenue- Orchard Parkway Historic District
Suffolk,-73.0149,40.7644274615,Union Savings Bank
Monroe,-77.9431,43.2115764229,"Harrison, Edward, House [Alumni House]"
Broome,-75.8399,42.240519144,Chenango Canal and Lock 107
New York,-73.9585,40.7759197654,133 East 80th Street
New York,-73.9563,40.7814704511,Park Avenue Historic District
Cattaraugus,-78.4347,42.0750290316,School House #10
Westchester,-73.7474,40.9432675584,Walter's Hot Dog Stand
Livingston,-77.8316,42.7708619955,Sweet Briar
Livingston,-77.8339,42.7695126894,Sweet Briar
Livingston,-77.8309,42.7763149314,Sweet Briar
Suffolk,-73.1168,40.9467026789,Frank Melville Memorial Park
Suffolk,-73.1156,40.9464031738,Frank Melville Memorial Park
Suffolk,-73.115,40.9455653826,Frank Melville Memorial Park
Suffolk,-73.1152,40.9480870939,Frank Melville Memorial Park
Herkimer,-74.8609,43.0484943218,Overlook
Niagara,-78.7985,43.280541079,Morse Cobblestone Farmhouse
Fulton,-74.7145,43.0398081001,The Oppenheim and St. Johnsville Union Society Church
Schenectady,-73.8605,42.7958594211,Rosendale Common School
Delaware,-74.6134,42.4078026786,Erskine L. Seeley House
Greene,-73.8563,42.2296254173,Moore-Howland Estate
Greene,-74.1872,42.3995535561,Torry-Chittenden Farmhouse
Lewis,-75.3925,43.8982836481,Croghan Island Mill
Hamilton,-74.499,43.5841601621,Pillsbury Mountain Fire Observation Station
Montgomery,-74.5118,42.9588823272,Caspar Getman Farmstead
Niagara,-75.0044,43.6984326591,Park Place Historic District
Otsego,-74.9919,42.8541789858,Tunnicliff-Jordan House
Monroe,-77.6192,43.1617730152,Teoronto Block Historic District
Erie,-78.8883,42.9058554612,Zink Block
Chenango,-75.3896,42.4482040274,Rockwell Mills Historic District
Tompkins,-76.487,42.4458328195,Telluride House
Schoharie,-74.304,42.7016316395,Abraham Sternberg House
Schoharie,-74.3065,42.7007389744,Abraham Sternberg House
Suffolk,-72.5107,40.8822502638,The Rev. Paul Cuffee Gravesite
Suffolk,-73.0755,40.7361846263,St. Ann's Episcopal Church and Rectory
Suffolk,-73.4118,40.6742640796,Frank W. Smith House
Erie,-78.5088,42.5494911884,Sardinia Old Town Hall
Herkimer,-79.0579,43.0947635218,Thendara Historic District
Erie,-78.8002,42.9410961034,Kensington Gardens Apartment Complex
Columbia,-73.5081,42.2373513292,North Hillsdale Methodist Church
Rensselaer,-73.6724,42.7317716463,Chapel + Cultural Center
Westchester,-73.7365,41.1284858985,Witthoefft Residence
Saratoga,-73.8258,42.8121350154,Abraham Best House
Saratoga,-73.8661,42.869631164,Nathan Garnsey House
Saratoga,-73.8893,42.8555507339,Cyrus Rexford House
Saratoga,-73.8234,42.9102659747,Jonesville Store
Saratoga,-73.8435,42.8333737639,Mohawk Valley Grange
Rockland,-74.066,41.1343848963,Houser-Conklin House
Erie,-78.8795,42.8884734796,The Robertson-Cataract Building
Chemung,-76.7958,42.0845095259,"Brand, John, Sr., House"
Steuben,-77.1843,42.45671063,Gold Seal Winery
Westchester,-73.7485,41.0062746703,Woman's Club of White Plains
Richmond,-74.0878,40.6284896764,Louis A. and Laura Stirn House
Columbia,-73.7702,42.2714943287,Van Salsbergen House
Orange,-74.3558,41.3331201315,"Mapes, Mortimer L., House & Seward Homestead"
Orange,-74.4199,41.4467754122,Grace Episcopal Church
Orange,-74.4267,41.4479726631,"Beakes, John G., House"
Suffolk,-73.204,40.7256428035,Dr. Richard Pasternack House
Allegany,-78.2727,41.9992533605,Ceres School
Queens,-73.8447,40.7140094943,Saint Luke's Episcopal Church
Washington,-73.4243,43.61548093,"Simonds, L.C., Adirondack Cabin"
Kings,-73.969,40.6945425027,Wallabout Historic District
Onondaga,-76.3949,42.9950473067,Shepards Settlement Cemetery
Washington,-73.3464,43.1657589925,"McNish, Alexander, House"
Suffolk,-73.0792,40.7315410173,The Edwards Homestead
Erie,-78.8749,42.8901867998,The Calumet
Erie,-78.8241,42.9563286092,University Park Historic District
Niagara,-79.0578,43.0918367057,Hazard Sheldon House
Sullivan,-74.5528,41.8543761585,Greenfield Preparative Meeting House
Lewis,-75.4909,43.7871725031,Stoddard-OâConnor House
Nassau,-73.5958,40.7736691103,JOHN S PHIPPS ESTATE  (Boundary Increase) (Old Westbury Gardens)
Nassau,-73.6294,40.8640815951,Old Glen Cove Post Office
Montgomery,-74.5252,42.9028283815,Van Wie Farmstead
New York,-73.9836,40.739562363,United States Post Office-Madison Square Station
New York,-73.987,40.7401632428,"304 Park Avenue South, Building at"
New York,-73.9897,40.7410123029,Flatiron Building
New York,-73.9842,40.7413638064,69TH Regiment Armory
New York,-73.9937,40.7410382328,Church of the Holy Communion and Buildings
New York,-73.9899,40.7437779196,Trinity Chapel Complex
New York,-73.9865,40.741522189,Metropolitan Life Insurance Company Complex
New York,-73.9869,40.7409095426,Metropolitan Life Insurance Company Complex
Erie,-78.8745,42.9245206929,Buffalo Seminary
Dutchess,-73.9061,41.7725582364,Franklin Delano Roosevelt High School
Westchester,-73.6892,40.9590298025,Rye Meeting House (Milton Chapel)
Westchester,-73.6892,40.9595927184,Bird Homestead
Westchester,-73.687,40.9656764027,"Knapp, Timothy, House and Milton Cemetery"
Bronx,-73.9189,40.8150625877,Dollar Savings Bank
Westchester,-73.7962,41.0224032109,"Booth, Evangeline, House"
Westchester,-73.7897,41.1345824236,"Forster, Marmaduke, House"
Westchester,-73.7675,41.0385209573,Presbyterian Rest for Convalescents
Essex,-73.4485,43.8073871116,Crandall Marine Railway
Erie,-78.8865,42.9021865418,Engine House #2 and Hook & Ladder #9
Niagara,-78.8728,43.0302578511,"Herschell, Allan, Carousel Factory"
Clinton,-73.5247,44.5786773748,Heyworth/Mason Industrial Building
Rensselaer,-73.4136,42.793112644,Dickinson Hill Fire Tower
Essex,-73.7736,44.3378803825,Wells Memorial Library
Herkimer,-75.1868,42.8861669917,Bonfoy-Barstow House
Fulton,-74.1992,43.0565757678,Hotel Broadalbin
Onondaga,-76.1337,43.062818276,John G. Ayling House
Westchester,-73.7512,41.3307801165,West Somers Methodist-Episcopal Church & Cemetery
Erie,-78.8728,42.9003333178,The 20th Century Club
Herkimer,-75.1848,43.0341292701,Frankfort Hill District #10 School
Greene,-74.1608,42.4119731808,Oak Hill Cemetery
Broome,-75.9279,42.1016428023,Harlow E. Bundy House
Delaware,-74.5289,42.14350176,Amelita Galli-Curci Estate
Rockland,-73.9266,41.0298758703,Christ Church
Rockland,-73.9186,41.034478282,William Ferdon House
Rockland,-73.9188,41.034885922,Rockland Road Bridge Historic District
Sullivan,-74.7243,41.5410637495,Forestburgh Town Hall
Otsego,-75.0855,42.2679254547,The Tepee
St. Lawrence,-75.6632,44.5317535344,Young Memorial Church
Otsego,-75.3443,42.4971176794,Gilbertsville Water Works
Otsego,-75.3402,42.4943700238,Gilbertsville Water Works
Otsego,-75.3316,42.4752812923,Gilbertsville Water Works
Onondaga,-76.171,43.0299221088,Huntley Apartments
Cortland,-76.1776,42.6040236103,William J. Greenman House
Onondaga,-76.1433,43.0542107731,New Kasson Apartments
Onondaga,-76.1412,43.0488279018,People's African Methodist Episcopal Zion Church
Onondaga,-76.1443,43.0550256304,Leavenworth Apartments
Herkimer,-74.8555,43.0445291807,Little Falls City Hall
Erie,-78.9021,42.9370970695,Eberz House
Erie,-78.9018,42.935211816,House at 218 Dearborn Street
Erie,-78.9015,42.9359574461,Dayton House
Erie,-78.9005,42.9352419681,Market Square Historic District
Westchester,-73.7957,41.0111604771,Hartsdale Railroad Station
New York,-73.9377,40.8536487289,"Fourth Church of Christ, Scientist"
Lewis,-75.3456,43.6065168597,Wildwood Cemetery & Mary Lyon Fisher Memorial Chapel
Steuben,-77.1124,42.5006035578,Central Point Historic District
Albany,-74.2268,42.4235325188,Potter Hollow District #19 School
Erie,-78.9061,42.9361129531,Buffalo Smelting Works
Rockland,-74.0972,41.1593819941,Gurnee-Sherwood House
Chenango,-75.5264,42.2281413087,Main Street Historic District
Otsego,-74.6847,42.8077750245,The Tepee
Nassau,-73.6495,40.8483549503,Stephen Harding House
Otsego,-74.8741,42.8305563601,Springfield Center Elementary School
Ulster,-73.9715,41.5970072649,Elliot-Buckley House
Nassau,-73.5609,40.8833943623,House at 52 Frost Mill Rd (Wright-Underhill House)
Suffolk,-72.8701,40.9585041372,Josiah Woodhull House
Niagara,-78.6796,43.1888595932,Nathan Comstock House
Broome,-75.9541,42.1140252547,Johnson City Historic District
Suffolk,-72.2949,40.9972916035,Sag Harbor Village District
Suffolk,-72.2934,40.9954240198,Sag Harbor Village Historic District (Boundary Increase)
Oneida,-75.2344,43.0985261858,Tabernacle Baptist Church
Suffolk,-72.3957,40.87761462,Southampton Village Historic District
Monroe,-77.7676,43.013253267,Oatka Cemetery
Monroe,-77.9395,43.2139768386,Brockport Rural High School [A.D. Oliver School]
Chemung,-76.6759,42.0293914925,Riverside Cemetery
Monroe,-77.9473,43.2070467461,Brockport Rural High School [A.D. Oliver School]
Jefferson,-76.1758,43.7501975818,Amos Wood House
Jefferson,-76.1339,44.0646446175,Cedar Grove Cemetery
Jefferson,-75.9276,44.3328051485,Ingleside
Jefferson,-75.9265,44.3333313101,Ingleside
Jefferson,-75.9407,44.3219283685,Longue Vue Island
Jefferson,-76.0884,44.2418104177,Clayton Historic District (Boundary Increase)
Schenectady,-73.9311,42.8210200782,Nott Street School
Schenectady,-73.9516,42.803315846,Mica Insulator Co.
Warren,-73.7058,43.4160320657,Lake George Battlefield Park Historic District
Erie,-78.8738,42.8862126151,Tishman Building
Richmond,-74.0751,40.6246299117,Boardman- Mitchell House
Bronx,-73.9084,40.8892602386,"Riverdale, Spuyten Duyvil, Kingsbridge Memorial Bell Tower"
Monroe,-77.6117,43.1549172669,Central Trust Company Building
Kings,-73.9846,40.6730019364,Old Stone House of Brooklyn
New York,-73.9932,40.7329019188,Hotel Albert
New York,-73.9798,40.7278688571,Eleventh Street Methodist-Episcopal Chapel
New York,-73.9658,40.7998325062,West End Presbyterian Church & Parish House
Bronx,-73.909,40.8769191451,St. Stephen's United Methodist Church
New York,-73.994,40.7205875867,The Bowery Historic District
Tioga,-76.2789,42.0984421147,'Vesper Cliff'
Tioga,-76.265,42.1113970662,Evergreen Cemetery
Queens,-73.8126,40.7171343026,Parkway Village
Schuyler,-76.874,42.381273258,Watkins Glen Commercial Historic District
Erie,-78.8769,42.899657187,Allentown Historic District (Boundary Expansion)
Montgomery,-74.7279,42.9350242415,John Smith Farm
Albany,-73.8264,42.5379637698,Rowe Farm
Columbia,-73.5497,42.103545606,Copake Memorial Clock
St. Lawrence,-75.6524,44.5859950014,"Ford, Jacob, House"
Rockland,-74.0215,41.2379111016,Stony Point District School No. 4
Dutchess,-73.5998,41.88557001,Smithfield Presbyterian Church & Cemetery
Westchester,-73.8505,41.3247141853,Saint George's Church
Washington,-73.2864,43.262450858,Hebron District School No. 16
Livingston,-77.764,42.8985379168,Avon Five Arch Bridge
Nassau,-73.6495,40.8493011786,Christ Building
Erie,-79.0354,42.6531156525,Pioneer Cemetery
Cattaraugus,-78.4275,42.0762578301,B'Nai Israel Temple
Suffolk,-72.3884,40.8846696331,Rogers Mansion Museum Complex
Chemung,-76.796,42.0848434856,Alexander Eustace House
Erie,-78.6684,42.8981954353,John P. Sommers House
Cattaraugus,-78.6687,42.2704575094,Jefferson Street Cemetery (AKA Ellicottville Cemetery)
St. Lawrence,-74.9568,44.1250110165,Knollwood
Greene,-73.8414,42.2575865824,Haxton-Griffin Farm
Jefferson,-76.0871,43.9740199451,Storrsâ Harbor Naval Shipyard Site
Cattaraugus,-78.3243,42.0936584593,Pfeiffer-Wheeler Chestnut Cabin
Cattaraugus,-78.7979,42.2495092965,United States Post Office-Little Valley
Herkimer,-74.8578,43.0452535298,Little Falls Historic District
Albany,-73.8626,42.6284842813,"Kenwood Avenue, House at 698"
Albany,-73.8654,42.6295610761,Slingerlands Historic District
Albany,-73.7912,42.4663396643,Coeymans-Bronk Stone House
Cayuga,-76.5374,42.9033333905,Lakeside Park
